web-scraper-order,web-scraper-start-url,sport,sport-href,competition
"1680539915-255","https://www.horacemann.org/athletics/teams-programs","Swimming - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/41","Jan 20 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				








				
						87-83
				




					View Details and Spectator Protocols"
"1680539915-256","https://www.horacemann.org/athletics/teams-programs","Swimming - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/41","Jan 25 2023
							 4:00 PM
				

				
	


				
					
					
						Quad Meet - Berkeley Carroll/Stonybrook/North Rockland
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				












					View Details and Spectator Protocols"
"1680539915-257","https://www.horacemann.org/athletics/teams-programs","Swimming - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/41","Jan 27 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Away

				
					Fieldston
				








				
						71-96
				




					View Details and Spectator Protocols"
"1680539915-258","https://www.horacemann.org/athletics/teams-programs","Swimming - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/41","Feb 14 2023
							 4:30 PM
				

				
	


				
					
					
						Ivy Preliminaries
					
				


				Home

				
					Jeffrey H. Loria Family Aquatic Center
				












					View Details and Spectator Protocols"
"1680539918-259","https://www.horacemann.org/athletics/teams-programs","Squash - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/120","Nov 30 2022
							 6:30 PM
				

				
	


				
					vs. 
					
						Dalton
					
				


				Away

				
					Spence 412 Squash Center
				








				
						3-4
				




					View Details and Spectator Protocols"
"1680539918-260","https://www.horacemann.org/athletics/teams-programs","Squash - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/120","Dec 14 2022
							 4:30 PM
				

				
	


				
					vs. 
					
						Poly Prep Country Day School
					
				


				Away

				
					Poly Prep
				










				
						CANCELLED
				


					View Details and Spectator Protocols"
"1680539918-261","https://www.horacemann.org/athletics/teams-programs","Squash - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/120","Jan 6 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Hackley
					
				


				Away

				
					Hackley
				










				
						POSTPONED: January 11
				


					View Details and Spectator Protocols"
"1680539918-262","https://www.horacemann.org/athletics/teams-programs","Squash - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/120","Jan 11 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Hackley
					
				


				Away

				
					Hackley
				








				
						0-7
				




					View Details and Spectator Protocols"
"1680539918-263","https://www.horacemann.org/athletics/teams-programs","Squash - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/120","Jan 13 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Away

				
					Pyramid Squash Club - Tuckahoe
				








				
						3-4
				




					View Details and Spectator Protocols"
"1680539918-264","https://www.horacemann.org/athletics/teams-programs","Squash - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/120","Jan 20 2023
							 3:45 PM
				

				
	


				
					vs. 
					
						Dalton
					
				


				Home

				
					Sarah Lawrence College Campbell Sports Center
				








				
						4-3
				




					View Details and Spectator Protocols"
"1680539918-265","https://www.horacemann.org/athletics/teams-programs","Squash - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/120","Jan 31 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Convent of the Sacred Ht
					
				


				Away

				
					Equinox Sports Club
				








				
						7-0
				




					View Details and Spectator Protocols"
"1680539918-266","https://www.horacemann.org/athletics/teams-programs","Squash - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/120","Feb 1 2023
							 3:45 PM
				

				
	


				
					vs. 
					
						Hackley
					
				


				Home

				
					Sarah Lawrence College Campbell Sports Center
				








				
						0-7
				




					View Details and Spectator Protocols"
"1680539918-267","https://www.horacemann.org/athletics/teams-programs","Squash - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/120","Feb 3 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Poly Prep Country Day School
					
				


				Away

				
					Poly Prep
				










				
						CANCELLED
				


					View Details and Spectator Protocols"
"1680539918-268","https://www.horacemann.org/athletics/teams-programs","Squash - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/120","Feb 8 2023
							 3:45 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Home

				
					Sarah Lawrence College Campbell Sports Center
				








				
						2-5
				




					View Details and Spectator Protocols"
"1680539922-269","https://www.horacemann.org/athletics/teams-programs","Squash - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/91","Dec 5 2022
							 6:30 PM
				

				
	


				
					vs. 
					
						Dalton
					
				


				Away

				
					Spence 412 Squash Center
				








				
						7-0
				




					View Details and Spectator Protocols"
"1680539922-270","https://www.horacemann.org/athletics/teams-programs","Squash - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/91","Dec 7 2022
							 7:15 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Away

				
					Street Squash
				








				
						7-0
				




					View Details and Spectator Protocols"
"1680539922-271","https://www.horacemann.org/athletics/teams-programs","Squash - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/91","Dec 9 2022
							 4:15 PM
				

				
	


				
					vs. 
					
						Hackley
					
				


				Away

				
					Hackley
				










				
						POSTPONED: February 1
				


					View Details and Spectator Protocols"
"1680539922-272","https://www.horacemann.org/athletics/teams-programs","Squash - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/91","Dec 14 2022
							 3:30 PM
				

				
	


				
					vs. 
					
						Browning
					
				


				Away

				
					Harmonie Club
				








				
						7-0
				




					View Details and Spectator Protocols"
"1680539922-273","https://www.horacemann.org/athletics/teams-programs","Squash - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/91","Jan 6 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Poly Prep
					
				


				Home

				
					Sarah Lawrence College Campbell Sports Center
				








				
						7-0
				




					View Details and Spectator Protocols"
"1680539922-274","https://www.horacemann.org/athletics/teams-programs","Squash - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/91","Jan 9 2023
							 6:30 PM
				

				
	


				
					vs. 
					
						Dalton
					
				


				Away

				
					Spence 412 Squash Center
				








				
						7-0
				




					View Details and Spectator Protocols"
"1680539922-275","https://www.horacemann.org/athletics/teams-programs","Squash - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/91","Jan 11 2023
							 3:45 PM
				

				
	


				
					vs. 
					
						Hackley
					
				


				Home

				
					Sarah Lawrence College Campbell Sports Center
				








				
						3-4
				




					View Details and Spectator Protocols"
"1680539922-276","https://www.horacemann.org/athletics/teams-programs","Squash - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/91","Jan 13 2023
							 3:45 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Home

				
					Sarah Lawrence College Campbell Sports Center
				








				
						6-1
				




					View Details and Spectator Protocols"
"1680539922-277","https://www.horacemann.org/athletics/teams-programs","Squash - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/91","Jan 20 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Away

				
					Pyramid Squash Club - Tuckahoe
				








				
						6-1
				




					View Details and Spectator Protocols"
"1680539922-278","https://www.horacemann.org/athletics/teams-programs","Squash - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/91","Jan 27 2023
							 3:45 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Home

				
					Sarah Lawrence College Campbell Sports Center
				








				
						7-0
				




					View Details and Spectator Protocols"
"1680539925-279","https://www.horacemann.org/athletics/teams-programs","Skiing - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/68","Jan 11 2023
							 4:30 PM
				

				
	


				
					
					
						Race 1
					
				


				Away

				
					Thunder Ridge
				










				
						POSTPONED: to January 17
				


					View Details and Spectator Protocols"
"1680539925-280","https://www.horacemann.org/athletics/teams-programs","Skiing - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/68","Jan 17 2023
							 4:30 PM
				

				
	


				
					
					
						Race 1
					
				


				Away

				
					Thunder Ridge
				












					View Details and Spectator Protocols"
"1680539925-281","https://www.horacemann.org/athletics/teams-programs","Skiing - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/68","Jan 19 2023
							 5:30 PM
				

				
	


				
					
					
						Race 2
					
				


				Away

				
					Mohawk Mountain Ski Area
				










				
						CANCELLED
				


					View Details and Spectator Protocols"
"1680539925-282","https://www.horacemann.org/athletics/teams-programs","Skiing - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/68","Jan 26 2023
							 5:30 PM
				

				
	


				
					
					
						Race #3
					
				


				Away

				
					Mohawk Mountain Ski Area
				












					View Details and Spectator Protocols"
"1680539925-283","https://www.horacemann.org/athletics/teams-programs","Skiing - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/68","Jan 30 2023
							 4:30 PM
				

				
	


				
					
					
						Race #4
					
				


				Away

				
					Thunder Ridge
				












					View Details and Spectator Protocols"
"1680539925-284","https://www.horacemann.org/athletics/teams-programs","Skiing - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/68","Feb 1 2023
							 4:30 PM
				

				
	


				
					
					
						Race #5
					
				


				Away

				
					Thunder Ridge
				












					View Details and Spectator Protocols"
"1680539925-285","https://www.horacemann.org/athletics/teams-programs","Skiing - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/68","Feb 8 2023
							 4:30 PM
				

				
	


				
					
					
						Race #6
					
				


				Away

				
					Thunder Ridge
				












					View Details and Spectator Protocols"
